time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2019-03-29 12:56:36.945 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13593374720,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864196209,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,6,340,43,111,15038360,1, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 12:57:36.950 UTC, , , ,2, , , , , ,250,8228430,5553144,1168, ,12,2,173,7,0.04, , , , , , , ,12,12, , ,2,4,3,18, ,99,52, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592772608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864196209,,, , , , , , , , , ,2673867,38660939733, , , , , , ,68, , ,2, , ,3, , ,68,2,1227285,22, , , ,2, ,4311977,50, , , , , , ,1,41,9,32,23546624,1, , , , , , ,249, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80,145, , , , , , , , , , , 
2019-03-29 12:58:06.354 UTC, , , , , , , , , ,250,2699478,25360, , ,5, ,51,5,0.10, , , , , , , ,5,5, ,3, ,4,2,7, ,45,20, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592719360,42,42,42,42, , , , , ,6,118, , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , ,32, , ,3, , ,3, , ,32, ,20991,16, , , , , ,18858898,39, , , , , , ,4,252,43,132,32135208,1, , , , , , ,33, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 12:59:06.368 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, ,19,3,0.16, , , , , , , ,8,8, , , ,4,2,12, ,19,14, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592719360,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , ,20, , ,1, , ,3, , ,20,1,2121,2, , , , , ,39097,19, , , , , , ,1,31,2,5,18094672, , , , , , , ,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , 
2019-03-29 13:00:06.370 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, , , , , , , , , , , ,8,8, , , ,4,2,12, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592702976,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,18340056, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:01:06.373 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, , , , , , , , , , , ,8,8, , , ,4,2,12, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592645632,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,18578008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:02:06.379 UTC, , , , , , , , , ,250,2740486,65472,896, ,8, , , , , , , , , , , ,8,8, , , ,4,2,12, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592633344,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,18879736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:03:06.383 UTC, , , ,2, , , , , ,250,8228430,5553144,1168, ,12,2,154,4,0.03, , , , , , , ,12,12, , ,2,4,3,18, ,80,38, , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592580096,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , ,48, , ,1, , ,3, , ,48,2,1225014,18, , , ,2, ,4273030,33, , , , , , , , ,8,27,48597344, , , , , , , ,222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80,142, , , , , , , , , , , 
2019-03-29 13:04:06.385 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592576000,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48868128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:05:06.390 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592563712,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49152968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:06:06.393 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592559616,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49414488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:07:06.395 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592555520,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49683088, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:08:06.398 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592662016,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49971176, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:09:06.400 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592657920,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50225576, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:10:06.402 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592662016,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50522224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:11:06.406 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592653824,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50791024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:12:06.409 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592649728,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,51052616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:13:06.416 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592645632,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,1,3,45806592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:14:06.418 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592641536,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46088888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:15:06.420 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592641536,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46353768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:16:06.422 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592641536,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46611000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:17:06.425 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592637440,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46861504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:18:06.428 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592641536,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47135696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:19:06.430 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592633344,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47375272, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:20:06.432 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592637440,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47658784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:21:06.434 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592358912,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47929880, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:22:06.436 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592285184,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48206184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:23:06.438 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592281088,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48439568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:24:06.439 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592256512,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48727320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:25:06.442 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592252416,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48982536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:26:06.444 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592252416,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49242712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:27:06.445 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592252416,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49498760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:28:06.447 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592313856,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49779960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:29:06.449 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592305664,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50030168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:30:06.450 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592305664,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50295096, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:31:06.452 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592301568,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50549432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 13:32:06.454 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13592293376,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50818296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
